comment_id,parent_comment_id,author,text,published_at,likes,reply_count
Ugz3H6UqSOqexmL-zkF4AaABAg,,@sarikunayarsi6177,Harusnya semua di seluruh indonesia,2024-11-06T01:59:07Z,14,2
Ugz3H6UqSOqexmL-zkF4AaABAg.AAUIP_KYlErAAUpL-deOqM,Ugz3H6UqSOqexmL-zkF4AaABAg,@dawetayu4863,"Itu kan APBD DKI,",2024-11-06T06:55:36Z,0,0
Ugz3H6UqSOqexmL-zkF4AaABAg.AAUIP_KYlErAAUt4Sgl8XZ,Ugz3H6UqSOqexmL-zkF4AaABAg,@gafiabqari2769,Ini kebijakan dprd dan pemerintah daerah. Klu lu mau minta ke gubernur masing2..,2024-11-06T07:28:17Z,1,0
UgwxObJpNWHer1YqUBh4AaABAg,,@MiftTahh-g5s,Nggak usah jauh jauh hapus tour tour dengan kondisi ekonomi nggak jelas...,2024-11-06T01:57:38Z,0,0
Ugwu60k54b1Oex8tBXZ4AaABAg,,@sendyibrahim,Sy pegang janji kalian❤❤,2024-11-06T01:56:34Z,2,0
UgyKtiEj6S2NykQdQPB4AaABAg,,@srisurati1355,Ttp Sj ada embel2 .... Beli Buku Paket . Beli baju seragam yg ber macam2 ... Dll ... Dll . Ga ada yg gratis pyurrrrrrr ..... 😢 .,2024-11-06T01:54:20Z,0,0
UgytdWWxCg7bn9k_CkZ4AaABAg,,@Rajapati-t2s,Sekolah tinggi setelah lulus**cari kerja susah harus bayar lewat Yayasan,2024-11-06T01:53:38Z,0,0
UgwhFR8Gfp9bdzUf0J54AaABAg,,@RobiAle-j6u,Emang kenapa hanya skolah di jakarta di gratiskan. Daerah lain apa bukan warga negara.,2024-11-06T01:52:09Z,0,0
UgwjTrKpGmdHnvcdl6F4AaABAg,,@ipeygaming8775,Anak saya 2 duanya maduk smk negeri. Tahun jemaren kunjungan industri ke surabaya dum8nta 2 jta semua ikut kalau yg gk ikut cari sendiri pabriknya.ya pada ikut semua. Sekarang mau krlulusan 2 jt dicicil dari sakarang. Iya gratis spp. Tapi dalam setahun ada aja kaya gitu. Pertama masuk 2 jt. Uang seragam tetek bengek.harus lunas dlm waktu sebulan.  gak lunas dicoret. Kayanya diisi yg punya duit,2024-11-06T01:44:26Z,0,0
UgwvkjtGMVIH29gr8PV4AaABAg,,@mtahermsi8409,Apa  negara indonesia itu jakarta aja,2024-11-06T01:41:48Z,0,0
UgxxfrsoViUJjI2Dg7J4AaABAg,,@ipeygaming8775,Gratis masuk tapi tar ada biyaya seragam buya a infak .biyaya kelulusan sewa gedung.dan kunjungan industri. Sama aja,2024-11-06T01:40:12Z,0,0
UgwVNNa7z3N6NUtEYw54AaABAg,,@sandybutarbutar9942,"ih kok di kota aja sih yg di desa desa di kabupaten juga dong ,,seperti di kabupaten bekasi gitu ,,biar adil pak bu",2024-11-06T01:40:08Z,0,0
UgxEKCdgSj4TpARp4FV4AaABAg,,@bayusegara8971,"Semua daerah wajib gratis, koruptor wajib dimiskiskan untuk tambahan biaya pendidikan anak, oknum oknum guru yg minta iuran ini itu, bayar ini itu wajib dipecat.",2024-11-06T01:34:55Z,0,0
Ugx2RUt62pDcTsBq4vR4AaABAg,,@joseph_hebat80,SMP dan SMA swasta jakarta gak gratis??hrs jelas dan gak angan2 gitu,2024-11-06T01:33:07Z,0,0
UgwC6x2uPDWMXa1ATNp4AaABAg,,@joseph_hebat80,Apa benar sekolah swasta jakarta di gratis kan..??,2024-11-06T01:31:38Z,0,0
UgwPta1PO5H9yZKEhZZ4AaABAg,,@BambangHandoko-d6u,Kapan ya di bekasi sekolah gratis????,2024-11-06T01:30:33Z,0,0
Ugw3r4vfWrkdWyG86ld4AaABAg,,@CarolineAudrey-w4u,Sekolah gratis? Makin rame yg pindah ke jakarta😂,2024-11-06T01:20:09Z,0,0
Ugz7sEiUurQA4vAdlpF4AaABAg,,@sweetscrappythings8157,Jakarta doang?? Yg di daerah gimana?? Kok gak merata??,2024-11-06T01:17:12Z,0,0
Ugwk0dQI26E4uiNg1pR4AaABAg,,@andrimarza5125,Udah paling bener di jakarta di pimpin PJ aja yang di tunjuk Pemerintah pusat.. Program lebih bagus 😂😂😂,2024-11-06T01:16:29Z,0,0
UgwMDLqK2Zp9wiTLidV4AaABAg,,@repirefoot6696,Apakah indonesia itu cuma jakarta?,2024-11-06T01:14:00Z,0,0
Ugy9M8kxjZdRg2O-fSB4AaABAg,,@Hendra-o4w,Sekolah swasta bukan milik pemerintah gimana bisa kasih gratis klu negeri wajar punya pemerintah,2024-11-06T01:11:54Z,0,0
UgxrfdVSs2OoG8WZUeZ4AaABAg,,@takong4512,Mari yang dikampung berbondong bondong sekolah dijajarta😂😂😂😂😂😂😂,2024-11-06T01:10:24Z,0,0
UgzsHLrNrC7NVJGYDbh4AaABAg,,@annora4692,"Harusnya jangan dijakarta yg digratiskan...di desa² dong, karena di desa² banyak yg kesulitan.",2024-11-06T01:05:12Z,0,0
UgyTa0UQPWF2-jZUztd4AaABAg,,@brusjulyjuly4298,"Saran saja presidenku, harus seluruh indonesialah itu baru adil, ya kalo di jakarta saja sama aja tetap ada persoalan di daerah dan pelosok seluruh indonesia hade",2024-11-06T00:57:58Z,0,1
UgyTa0UQPWF2-jZUztd4AaABAg.AAUBPgkvs1BAAUDWEmxSw7,UgyTa0UQPWF2-jZUztd4AaABAg,@sannygempitajapri9084,Setiap daersh ini pak,2024-11-06T01:16:20Z,0,0
UgyAJsKe4w4p7GUYYeB4AaABAg,,@HendriAwan-j5s,Plosok utamakan kota mulu,2024-11-06T00:51:42Z,0,0
Ugw_Ib3gJlt1wRNQ3fJ4AaABAg,,@Qilaa6789,"Krn kecerdasan suatu bangsa itu hanya bisa dilihat melalui KARYA2NYA, maka

lebih baik uang rakyat itu digunakan se-banyak2nya untuk MENGGRATISKAN BIAYA KULIAH, khususnya tuk Perguruan Tinggi Negeri, agar

dg banyaknya penduduk asli pribumi Indonesia yg lulus sarjana n pasca sarjana, maka

diharapkan bisa mengejar ketertinggalan Indonesia dari negara2 maju yg ada di dunia

Ingat, KARYA2 APA SAJA dan SETINGGI APA KWALITAS KARYA2NYA yg bisa dihasilkan oleh siswa2 yg lulus  SLTA?

Jangan MENYALAH GUNAKAN UANG RAKYAT tuk mengutungkan diri sendiri atau orang lain, sebab perbuatan itu mungkin bisa dianggap sbg PERBUATAN JAHAT
Ma'af jika saya salah",2024-11-06T00:44:37Z,3,7
Ugw_Ib3gJlt1wRNQ3fJ4AaABAg.AAU9sssE-t9AAUD7QnuU5B,Ugw_Ib3gJlt1wRNQ3fJ4AaABAg,@suyotosuyoto2194,Pribumi itu apa ? Harusnya WNI,2024-11-06T01:12:57Z,0,0
Ugw_Ib3gJlt1wRNQ3fJ4AaABAg.AAU9sssE-t9AAVBLdgP8Ce,Ugw_Ib3gJlt1wRNQ3fJ4AaABAg,@Qilaa6789,"@suyotosuyoto2194  pribumi adlh orang dari ber-macam2 suku yg mayoritas tinggal di pulau2nya masing2 yg ada di Indonesia, dg menggunakan bhs daerahnya mis: orang Madura mayoritas tinggal di P. Madura, dg bhs se-hari2nya adlh bhs Madura, orang Jawa yg mayoritas tinggal di P. Jawa, dg bhs se-hari2nya adlh bhs Jawa, dst, yg sblm Indonesia merdeka itu orang2 dari sukunya maupun pulau tempat tumpah darahnya itu dikuasai oleh penjajah
Ma'af jika saya salah",2024-11-06T10:16:39Z,0,0
Ugw_Ib3gJlt1wRNQ3fJ4AaABAg.AAU9sssE-t9AAVXEDpw7ug,Ugw_Ib3gJlt1wRNQ3fJ4AaABAg,@suyotosuyoto2194,@@Qilaa6789 kalau orang keturunan china yang sudah generasi ke 4 di jawa pribumi bukan ? Kalau orang madura yang lahir dan besar si LN (tp fasih bahasa daerah) dan baru pindah 10 tahun di madur pribumi bukan ? Apakah orang campuran belanda jawa bisa disebut pribumi ? Atau orang india yang generasi ke 5 tp tdk fasoh bahasa daerah pribumi ? Nerarti pemain sepakbola nasional dan bulutangkis kita bukan pribumi dong ?,2024-11-06T13:27:53Z,0,0
Ugw_Ib3gJlt1wRNQ3fJ4AaABAg.AAU9sssE-t9AAVkLa0WwHs,Ugw_Ib3gJlt1wRNQ3fJ4AaABAg,@Qilaa6789,"@@suyotosuyoto2194 termasuk suku apakah dirinya? Apa bhs daerah yg dipakai oleh sukunya? Apa nama pulau tempat tumpah darah sukunya itu?

Hal ini mungkin penting tuk diketahui, agar jangan sampai Indonesia itu kembali lagi dikuasai/dijajah oleh orang2 PENDATANG sbgmn terjd sblm Indonesia merdeka, yg menjdkan pengorbanan para pahlawan kemerdekaan RI menjd sia2",2024-11-06T15:31:13Z,0,0
Ugw_Ib3gJlt1wRNQ3fJ4AaABAg.AAU9sssE-t9AAWcx2LynRS,Ugw_Ib3gJlt1wRNQ3fJ4AaABAg,@suyotosuyoto2194,"@@Qilaa6789 kalau anda menggunakan definisi tersebut orang madura yang lahir di luar negeri akhirnya pindah di madura bisa bhs maduran generasi ke 2 akan dianggap pribumi. Sebaliknya ket china generasi ke 4 nikahnya ssm keturunan tidak bisa bhs daerah akan anda anggap pendatang. Kenapa overproud dengan pribumi dan anti pendatang. Menurut saya jika sudah WNI maka dia pribumi (atau bisa juga WNI minimal 1 generasi). Apakah anda faham kriteria yang anda sebut kan sama dengan kriteria yang dibuat belanda ssi dengan akta kelahiran yang dihapuskan jaman gusdur. Maka hampir semua pemain bulutangkia, pemain bola saat ini, pelajar berprestasi, pengajar bahkan menteri kita kwik kian gie, pegiat mahasiswa so hork gie pemilik ekonomi kita semua bukan pribumi.",2024-11-06T23:45:49Z,0,0
UgxgNJ3v9u4q23HuKJ14AaABAg,,@sunaryo1459,Jangan terlalu mengumbar janji2 surga makan siang bergizi dan susu aja mundur maju,2024-11-06T00:43:25Z,0,0
UgzYU_9xWcZLRn7tJUN4AaABAg,,@rachmatwidodo6765,"Semua sekolah gratis, maka akan rame ke jkarta, lha hidup di jkarta aj susah, orang tua menyekolahkan anak, ingin anaknya krj enak, kalau semua begitu yg kerja tani siapa, yg jadi montir siapa, yg jadi tukang bangunan, siapa, tukang listrik siapa, kebanyakan orang yg hidup enak itu cuma omon 2 dan makelar proyek apa sj.",2024-11-06T00:42:45Z,0,0
UgwGo1wT_IyIiXtmy5R4AaABAg,,@DuoNakdis-jh4ll,Apa cuma jakarta doang???,2024-11-06T00:40:30Z,0,0
UgweKelt4A9ltkTfXgJ4AaABAg,,@TocitFebrianto,"Sekolah gratis, cuma wajib memberi ""sumbangan"" uang gedung saja yg nilai nya belasan hingga puluhan juta rupiah🤫🤫👇👇",2024-11-06T00:40:23Z,2,1
UgweKelt4A9ltkTfXgJ4AaABAg.AAU9Ow6N15vAAYHXbQzKE1,UgweKelt4A9ltkTfXgJ4AaABAg,@AuraCerah,"Program Rancangan Makanan Tambahan (RMT) telah mula dilaksanakan oleh Kementerian Pendidikan Malaysia sejak tahun 1979. Program ini bertujuan memperbaiki keadaan kesihatan, fizikal dan amalan pemakanan kepada murid sekolah rendah terutamanya dari kawasan luar bandar dan golongan berpendapatan rendah.",2024-11-07T15:08:27Z,0,0
UgwJV9zNHLsYy_BcbtJ4AaABAg,,@AgusPriyono-cf6ms,Seharusnya yg digratiskan didaerah yg kurang mampu masyarakatnya bukan ibu kota.,2024-11-06T00:37:29Z,47,27
UgwJV9zNHLsYy_BcbtJ4AaABAg.AAU93bXBUlEAAUApahXThp,UgwJV9zNHLsYy_BcbtJ4AaABAg,@bungkoes5223,Seharusnya anda kompori wakil2 anda di DPRD agar membuat terobosan serupa. Kan aneh jg klo APBD DKI digunakan untuk menggratiskan pendidikan di propinsi lainnya. 😮,2024-11-06T00:52:54Z,16,0
UgwJV9zNHLsYy_BcbtJ4AaABAg.AAU93bXBUlEAAUCDSBWztu,UgwJV9zNHLsYy_BcbtJ4AaABAg,@zerocraft4097,"Benerrrrrr
Smoga nantinya bs kota dan desa2 yg miskin",2024-11-06T01:05:02Z,1,0
UgwJV9zNHLsYy_BcbtJ4AaABAg.AAU93bXBUlEAAUIAwFiuqE,UgwJV9zNHLsYy_BcbtJ4AaABAg,@KastariKastari-o8e,"Baca berita denger grastis nya doang,itu anggaran pemprov dki ya buat dki, masa buat daerah lain😅😅😅😅",2024-11-06T01:57:07Z,7,0
UgwJV9zNHLsYy_BcbtJ4AaABAg.AAU93bXBUlEAAUJnEd0LjR,UgwJV9zNHLsYy_BcbtJ4AaABAg,@herwinzouzou2453,Tunggu aja bang kita berharap nntinya akan menyusul ke daerah daerah lainya bukan cuma hanya dijakarta saja,2024-11-06T02:11:14Z,2,0
UgwJV9zNHLsYy_BcbtJ4AaABAg.AAU93bXBUlEAAUOlfcP2TK,UgwJV9zNHLsYy_BcbtJ4AaABAg,@riskaberliana1108,"Puji Syukur, di Kota juga perlu banget sekolah gratis terutama swasta. Saya sudah kena PHK di usia 50 tahun dari salah satu Kementerian kebetulan posisi saya Honorer (sy banyak kurangnya 😅😅).",2024-11-06T02:54:42Z,0,0
Ugy855Cbgbm-lXsq1yx4AaABAg,,@abertoberto6197,Bila gratis tapi nilainya rendah dari anggaran sekolah yang sudah maju maka di sekolah itu akan jd  suram,2024-11-06T00:30:39Z,0,0
UgxhDmCFaGhwyPVXdLR4AaABAg,,@pintarjenius1737,"Niatnya bagus, kalo bisa jangan ada pungutan liar, (beli ini, beli itu, sumbangan ini dan sumbangan itu)",2024-11-06T00:27:59Z,7,1
UgxhDmCFaGhwyPVXdLR4AaABAg.AAU7z1-AXNPAAUHHipcXGd,UgxhDmCFaGhwyPVXdLR4AaABAg,@Rajapati-t2s,👍👍👍👍👍,2024-11-06T01:49:19Z,0,0
UgxLxO35znt9AqH_Mal4AaABAg,,@akhmadmuhaemi3649,Knp hanya di jakarte pak wowo,2024-11-06T00:25:52Z,0,0
UgwXCopHYw7J4nRxhsh4AaABAg,,@ahmadjunaidi9794,Tapi ada biaya lainnya,2024-11-06T00:24:06Z,0,0
UgzC4E25M_eEXZcbzot4AaABAg,,@Squatkita,Kalau bisa semua daerah diseluruh indonesia menggratiskan sekolah swasta maupun negeri dari jenjang sd sampai sma itu baru namanya kepala daerah yang pro rakyat,2024-11-06T00:19:53Z,0,1
UgzC4E25M_eEXZcbzot4AaABAg.AAU72lHM3yMAAU8_r32a6i,UgzC4E25M_eEXZcbzot4AaABAg,@rachmatachsanalhuda1191,"Bertahap dulu om ,",2024-11-06T00:33:17Z,0,0
Ugxg2lW6qnDlz3dL6Ll4AaABAg,,@ismulkorib7399,Kenapa hanya di jakarta? Apakah Indonesia ini hanya jakarta?,2024-11-06T00:09:39Z,1,1
Ugxg2lW6qnDlz3dL6Ll4AaABAg.AAU5snAVuiKAAUBBF-HI-h,Ugxg2lW6qnDlz3dL6Ll4AaABAg,@bungkoes5223,"Karena yg dipakai adalah APBD DKI jadi ya hanya untuk wilayah DKI.
Mungkin pertanyaan yg lebih tepat adalah kenapa DPRD propinsi lain tidak seperti DPRD DKI",2024-11-06T00:56:00Z,1,0
UgwG037M3xvgYk-W68l4AaABAg,,@brigadirz6058,"Mentang mentang Menteri dari Muhammadiyah nanti sekolah swasta mereka pd gratis, yg bayar pajak kan bukan cuma warga Muhammadiyah, hrsnya semua sekolah swasta gratis juga, atau cukup sekolah negeri yg gratis, dasar Fanatik",2024-11-06T00:08:39Z,2,1
UgwG037M3xvgYk-W68l4AaABAg.AAU5lT0gRBzAAUDnTPeGxg,UgwG037M3xvgYk-W68l4AaABAg,@andrimarza5125,Apa urusan sama menteri tong inikan kebijakan PJ Gubernur jakarta dan DPRDnya kocak lu,2024-11-06T01:18:50Z,0,0
UgzLX2eZZb49UOIS6cl4AaABAg,,@brigadirz6058,Inii mah nanti koruptor rame rame bikin sekolah swasta,2024-11-06T00:06:35Z,2,1
UgzLX2eZZb49UOIS6cl4AaABAg.AAU5XIQNx8kAAU9PYTS8pI,UgzLX2eZZb49UOIS6cl4AaABAg,@malabreanna8041,sebenarnya ga perlu gratis tp ditingkatkan kwalitas dan di murahkan aja,2024-11-06T00:40:28Z,0,0
UgyXczs80xRqrVqrbfp4AaABAg,,@MurSalin-uy8fz,"Alhamdulillah apa bila beritanyabetul  semua sekolah jakarta gratis. Tp. Hati"" jangan sampai d manfaatkan oknum. Takutnya biaya d alihkan ke giatan"" yg lain atau d wajibkan membayar AC, Buku  dll. Harus d kenakan sangsi apa bila ada penyelewengan dari pihak sekolah. Apa lebih baiknya  d tambah sekolah negri d seluruh Indonesia, yg penduduknya padat. Mungkin biaya selih sedikit dari PD. Negara membiayai sekolah swasta.",2024-11-06T00:03:26Z,2,0
UgzQ5TUtye3xKAVZkgV4AaABAg,,@YohanesHendrikSusilo,Mantap Bp Presiden Prabowo👍👍👍🙏🙏,2024-11-06T00:01:44Z,1,1
UgzQ5TUtye3xKAVZkgV4AaABAg.AAU4yqQDdP1AAUAFU3atHJ,UgzQ5TUtye3xKAVZkgV4AaABAg,@atiqahchan3546,Mantab DPRD jakarta..bukan Prabowo.... kebijakan daerah ini mah,2024-11-06T00:47:50Z,0,0
Ugyb6hmB9TTo7IeYP2R4AaABAg,,@habibtamami282,Yang gratis harusnya yg di pelosk2 ga ya .yg susah ekonominya...,2024-11-06T00:01:20Z,0,0
UgwX1SIjgRNBFVowqot4AaABAg,,@cholilahlileh5221,"iya berharap swasta gratis....
seperti sya sekolhin cucu sua..di swasta..spp.400 rebu per bln..beli bku paket.hampir 1.500rebu...bayangkan...kg punya penghasilan tetap... pening kepala... saya...udh gitu KJP cucu ku..sdh  di batalkan..entah alasan  apa..sya sdh adukan ke Rawa Bunga..jwbn nya suruh tunggu 2..
ortunya cucu ku dua2 nya di sabilitas tna rungu...tolong dong..",2024-11-05T23:58:25Z,0,1
UgwX1SIjgRNBFVowqot4AaABAg.AAU4aV-YOudAAU7vX0Vrzz,UgwX1SIjgRNBFVowqot4AaABAg,@NurAini-w1e,"Setau saya KJP yg di batalkan itu yg mempunyai motor lebih dari satu,,, keponakan saya jg begitu",2024-11-06T00:27:30Z,0,0
Ugz7pzlfRQ28DWo8TUV4AaABAg,,@adukkicau8901,"Betulkan dulu saja kurikulum, kebijakan pendidikan, sistem pendidikan, dll dari pada menggratiskan sekolah hanya di jakarta. Sekolah daerah lain iri bossss. Pembenahan pendidikan di indonesia yg lebih utama",2024-11-05T23:55:17Z,0,0
UgxUP7dJa9OEhA3tdxZ4AaABAg,,@kurniawanirawan7972,"Emang bisa? Buku kurikulum aja ngga bisa dijadikan gratis. Padahal tinggal dirubah dalam format download dan siswa hanya  cukup diberikan usb 32gb. Utk membacanya pakai hp atau komputer murah yg mereka harus sediakan sendiri, jangan digratiskan hp atau komputernya karena pasti akan rusak atau dijual.",2024-11-05T23:46:24Z,1,0
UgzFk104nJBngYT7r014AaABAg,,@rajaja1932,"Kalau ada anak di usia 7 sampai 17 tidak sekolah, pihak terkait harus memanggil orang tua nya, tanya apa penyebabnya, kalau kesalahan dari orang tua, orang tua nya harus di beri sanksi peringatan keras dan sanksi tertulis, kalau tidak sekolah lagi orang tua nya bisa kena hukum pidana.

Karena sekarang ini sangat2 banyak anak di usia 13 sampai 17 tahun tidak sekolah ( tidak melanjutkan pendidikan, 😢😢😢,",2024-11-05T23:34:18Z,5,2
UgzFk104nJBngYT7r014AaABAg.AAU1psx0QrwAAU8yueQmI1,UgzFk104nJBngYT7r014AaABAg,@TanLie-qq8uq,"Mempidanakan orangtua yg tidak beri anak sekolah karena tak ada biaya alias miskin, terasa tak masuk akal. Kolong jembatan  banyak anak terlantar aza tak diurus dari zaman ke zaman.",2024-11-06T00:36:42Z,0,0
UgzFk104nJBngYT7r014AaABAg.AAU1psx0QrwAAUqopygFID,UgzFk104nJBngYT7r014AaABAg,@rin7109,"​@@TanLie-qq8uqiya.
mungkin lebih tepatnya orang tua mampu untuk menyekolahkan anaknya tapi mereka memiliki anak anak mereka untuk pesantren saja (soalnya beberapa tetangga saya juga ada yang seperti itu)
ada juga orang tuanya menyekolahkan tapi anaknya males (di rumah berangkat sekolah, aslinya entah pergi kemana) dan ada juga orang tuanya yang bilang "" buat apa sekolah tinggi tinggi ujung ujungnya ke dapur juga (dikampung banyak yang seperti ini) dan tugas pemerintah dan guru memberikan solusi dan lainnya kenapa bisa terjadi seperti itu",2024-11-06T07:08:32Z,0,0
UgwL5ujKqlFnbEvYZ_V4AaABAg,,@YuniSiomay,La kok cuma di jakarta doank???,2024-11-05T23:20:47Z,0,0
Ugx3VyMxKuhRoOXFnFB4AaABAg,,@BebenMachdi,"SEMOGA ..GAK ADALAGI ..IJAZAH IJAZAH PALSU...
DAN GELAR ABAL ABAL.",2024-11-05T23:01:55Z,0,0
UgyzTQ9H2rQIygoq8sJ4AaABAg,,@PetualangDunia-e7x,Kenapa cuma di jakarta?,2024-11-05T22:56:40Z,0,0
UgwpsRp_fdp0yNa_X7B4AaABAg,,@yuliarnimams3028,Allhamdulilah 🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻,2024-11-05T22:52:52Z,0,0
Ugz3k0Qd49CGFhyczOx4AaABAg,,@Tania_Mom,MIRIS,2024-11-05T22:36:56Z,2,0
UgzBJo2n_uCI_XEP7TJ4AaABAg,,@DenyPramana-l3p,"Bicara di depan pun manis , bicara di belakang pun sekolah nggk bakal gratis, masyarakat kok lebih percaya sama pejabat, hoak",2024-11-05T22:27:10Z,0,0
UgxoVbe1nOBsordCQtF4AaABAg,,@DenyPramana-l3p,Pret,2024-11-05T22:25:24Z,0,0
Ugznpd1pT9fSoioKaHl4AaABAg,,@BowoUciha,Jakarta terus.... Indonesia bukan jakarta aja.,2024-11-05T22:13:49Z,0,0
Ugy-RO-kAZ8dESyymRt4AaABAg,,@BingseMD,Swasta gratis... Al Azhar gratis dong 😂,2024-11-05T22:11:18Z,1,0
UgwCCqOIRxiKFSEShvd4AaABAg,,@yeslenwangsa6966,Mogah❤ SEHAT SELALU❤ Bpk. presiden Prabowoo😊,2024-11-05T22:04:35Z,0,0
UgxKvBq-XTrWkxNDzIB4AaABAg,,@sheklipit2995,"Yang suka gratisan mana nih suaranya... 
Padahal sekolah gratis, rumah sakit gratis itu semua ada di negara komonunis",2024-11-05T21:58:02Z,0,0
UgyZxLCFsL9CfsLF7Q94AaABAg,,@nakj4ks3l,"Klo swasta gratis pada mau masukin sekolah Al azhar, Cikal, lab school, al izhar, 😂",2024-11-05T21:57:27Z,2,1
UgyZxLCFsL9CfsLF7Q94AaABAg.AATrkYdIppAAAU9-iAOIIG,UgyZxLCFsL9CfsLF7Q94AaABAg,@sunaryo1459,@@nakj4ks3l mau daftarnya rebutan disini uang yg akan bicara siapa yg mau bayar lebih dia yg akan diterima,2024-11-06T00:36:57Z,0,0
UgzBwU2kbhCh_ZeQS7d4AaABAg,,@adisopiyansaputraadisopiyansap,kenapa hanya di jakarta apakah kami di Lampung bukan bagian Indonesia .... sekolah di Lampung terutama SMA di pesawaran kec wai ratai sangat mahal banyak iuran yg di adakan pihak sekoah mohon untuk di selidiki atau di tinjau krn sangat membebani org tua murid...,2024-11-05T21:51:02Z,0,2
UgzBwU2kbhCh_ZeQS7d4AaABAg.AATr0W0EJL7AAUE5ln0Fi3,UgzBwU2kbhCh_ZeQS7d4AaABAg,@andrimarza5125,Karena itu kebajikan PJ Gubernur dan DPRD jakarta tong... Pakai dana APBD,2024-11-06T01:21:28Z,0,0
UgzBwU2kbhCh_ZeQS7d4AaABAg.AATr0W0EJL7AAUogjGMAb1,UgzBwU2kbhCh_ZeQS7d4AaABAg,@adisopiyansaputraadisopiyansap,@andrimarza5125  semoga di daerah kami jg bisa seperti demikian pula,2024-11-06T06:49:58Z,0,0
UgxwUdDEfUo2yCyyRpR4AaABAg,,@putratotti,"kayanya klo swasta ga deh, klo pemerintah mau bayarin gaji guru2 sekolah swasta dan mau memperbaiki fasilitas2 sekolahnya juga mungkin lain ceritanya... belum lagi sekolah2 swasta itu biasanya punya yayasan sendiri dan pasti sangat memberatkan mereka, klo negeri mungkin harus karena memang dibawah naungan pemerntah daerah masing2...",2024-11-05T21:45:55Z,2,3
UgxwUdDEfUo2yCyyRpR4AaABAg.AATqR1odp_AAAU7WNZgDz4,UgxwUdDEfUo2yCyyRpR4AaABAg,@NurAini-w1e,Bukankah selama pemerintahan Jokowi sekolah negri sudah gratis???,2024-11-06T00:23:56Z,0,0
UgxwUdDEfUo2yCyyRpR4AaABAg.AATqR1odp_AAAU83uVzTpQ,UgxwUdDEfUo2yCyyRpR4AaABAg,@sunaryo1459,@@NurAini-w1e spp gratis tapi uang sampingannya banyak,2024-11-06T00:28:47Z,0,0
UgxwUdDEfUo2yCyyRpR4AaABAg.AATqR1odp_AAAU8bYIZy35,UgxwUdDEfUo2yCyyRpR4AaABAg,@TanLie-qq8uq,"Jika tidak semua sekolah swasta dan negeri di Jkt digratiskan, terasa tidak adil.",2024-11-06T00:33:31Z,0,0
UgwpILmKIc8q90h-nt14AaABAg,,@helmitatipata90,KENAPA DI DAERA LAIN TIDAK KARNA DAERA LAIN SELALU CARI KALAN BUAT PANCURI SEHINGGA SUSA UNTUK GRATIS 😡,2024-11-05T21:25:37Z,0,0
UgxzUuB9PSNkaDx5pKx4AaABAg,,@Asaesa_9,"Welcome negara Pancasila 
Wajib gratis pendidikan dasar 13 tahun 
Terutama negri 
Klo swasta ya biar aja pak ehhe",2024-11-05T21:11:17Z,0,1
UgxzUuB9PSNkaDx5pKx4AaABAg.AATmTQHXFweAAU8KNbyHzN,UgxzUuB9PSNkaDx5pKx4AaABAg,@NurAini-w1e,"Memangnya anda domisili dimana,,, saya di Banten dari pak Jokowi 10 thn memimpin memang gratis dari SD sampai SMA negri bahkan dapat KIP",2024-11-06T00:31:02Z,0,0
UgybbuxsneV7OuJ-UXt4AaABAg,,@IseIse-c7w,Alhamdulillah,2024-11-05T21:09:45Z,3,0
Ugy1VPLIbv4TrUerB-14AaABAg,,@achmadamd2783,Kategori Sekolah yang dibawah menengah itu seperti apa??? Sekolah yang mau Roboh???,2024-11-05T21:01:28Z,0,0
UgwlNyzjvyR6Gj5600d4AaABAg,,@sunaryo1459,Apa bisa sekolah swasta digratiskan,2024-11-05T20:58:18Z,1,0
UgyUtzMudQYwCmcz0gx4AaABAg,,@nusantaragc214,Terobosan bagus moga semua skla indonesia gratis semua sampa sma/smk dan kwalitas nya jg hrs bagus dan ok guru2 dan wsli murid hrs kompak demi menjaga kwalitas pendidikan anak2 indonesia,2024-11-05T20:54:37Z,0,2
UgyUtzMudQYwCmcz0gx4AaABAg.AATkZH9_T9VAAU7hpF8O9i,UgyUtzMudQYwCmcz0gx4AaABAg,@NurAini-w1e,"Emang selama ini tidak gratis??? Bahkan mendapatkan KIP,,, SMA/SMK sebesar 1.200 RB",2024-11-06T00:25:38Z,0,0
UgyUtzMudQYwCmcz0gx4AaABAg.AATkZH9_T9VAAU8e4XCOZY,UgyUtzMudQYwCmcz0gx4AaABAg,@sunaryo1459,@@nusantaragc214biasanya barang gratis itu pasti kwalitasnya juga asal2an,2024-11-06T00:33:51Z,0,0
UgzDYcrhpBLKU1uC6lZ4AaABAg,,@fuguhsembodo4773,Mantap,2024-11-05T20:45:03Z,0,0
Ugznm_yScaGeHnHhygR4AaABAg,,@SugengWiyono-t3v,"Kalau sekolah gratis,kesehatan gratis pajak naik tinggi juga nggak masalah",2025-05-29T15:01:53Z,0,0
UgzVjmnvuCzzv8gEKhh4AaABAg,,@SugengWiyono-t3v,Seharusnya sampek tingkat sma dan yg setara gratis soalnya tingkat dasarnya sma.ob aja harus sma,2025-05-29T14:59:23Z,0,0
Ugy9hLuou29ROGjzMbJ4AaABAg,,@danangsetyawansyah8347,Sekolah swasta ma negri kan beda dari segi sekolah beda  lebih mentereng...,2025-05-29T14:27:32Z,0,0
